date,electrical_conductivity_dS_m,pH,nitrate_groundwater_mg_L,ammonium_mg_L,chloride_mg_L,temperature,nitrate_input_mg_L,fertilizer_kg_ha,manure_kg_ha,crop_type,livestock_density_LU_ha,urbanization,soil_type,aquifer_type,permeability_m_day,groundwater_level_cm,precipitation_mm,drought_days,evaporation_mm,sunlight_hours,humidity
1987-08-13,5.763,7.1,0.3,0.36,38.3,,31.5606,70.0933,97.4838,potatoes,2.697,high,sand,confined,5.4511,294.1695,526.2829,1,610.6631,2080.9599,88.503
1988-06-28,5.548,7.27,0.28,0.33,33.0,,23.0405,109.13,54.8131,maize,2.0252,medium,peat,unconfined,3.2337,237.9773,479.2989,95,304.1961,1650.1279,56.6774
1989-08-29,5.4799999999999995,7.19,0.28,0.41,31.2,,54.0507,90.019,174.9404,grass,0.8266,medium,loess,unconfined,7.0098,93.78,479.5748,18,773.62,1710.1,40.3773
1990-06-27,5.763,7.24,0.28,0.4,34.68,,98.7085,276.8341,36.8356,potatoes,1.456,medium,peat,confined,9.8836,295.7633,843.4511,9,699.8094,2096.6079,78.2002
1991-06-04,5.785,7.18,0.05,0.37,43.46,,31.785,95.1142,169.3047,maize,2.0501,medium,clay,unconfined,5.2701,68.6207,1184.3067,55,857.3509,1006.2004,66.9229
1992-07-14,6.1240000000000006,7.08,0.06,0.36,41.05,,70.4922,60.1085,170.6023,beets,2.48,low,peat,unconfined,2.9464,254.1318,283.421,71,808.6691,2486.2951,85.2799
1993-06-17,,,0.063,,38.885,10.0,78.5458,196.9064,122.7799,grass,0.9217,medium,peat,unconfined,1.4217,68.1655,563.1255,19,600.6356,1456.509,81.4172
1994-05-24,,,0.046,0.49,46.259,10.1,31.3874,136.5452,133.3057,grass,2.2069,high,clay,confined,8.1581,78.203,305.241,6,852.0899,1116.7576,74.1522
1995-05-11,,,0.034,0.462,43.99,10.0,75.5395,151.4266,84.4431,maize,2.0801,low,clay,confined,3.2847,67.2498,1108.9645,44,725.5051,1237.8623,53.9269
1996-05-30,,,0.07,0.448,44.206,10.0,43.1005,79.7657,171.4852,maize,0.5267,high,clay,unconfined,7.4767,232.5389,230.499,58,488.7529,2142.4619,44.7435
1997-08-05,,,,,,,66.9075,237.0586,67.4667,wheat,0.5434,low,clay,confined,9.4393,232.543,343.8619,85,133.9969,2279.3032,63.875
1998-05-13,,,0.028,0.476,45.482,10.5,67.0177,200.3884,120.7597,beets,1.5549,low,sand,unconfined,0.4447,271.4088,787.1228,38,192.4562,2005.3223,86.0956
1999-06-02,,,,,,,58.2197,141.0543,20.3231,wheat,1.2923,high,sand,unconfined,1.0754,183.0608,842.0714,33,719.84,1994.1343,81.1649
2000-07-05,,,,,,,18.1261,92.8937,189.1718,wheat,0.4874,low,peat,unconfined,1.4527,150.0974,781.0779,76,798.4506,2263.4035,86.9926
2001-08-23,,,,,,,85.1772,198.3629,190.6934,grass,0.3542,medium,clay,confined,6.2467,98.6554,984.8123,1,900.75,2347.8321,46.8753
2002-06-07,,,0.028,0.406,40.165,10.5,38.8702,244.6493,147.875,wheat,2.7031,low,clay,unconfined,9.6522,54.5339,890.0425,93,951.3513,1630.6634,62.4753
2003-05-21,,,,,,,26.7867,128.0993,96.1832,beets,0.6555,medium,peat,unconfined,4.0287,210.5389,382.9491,76,117.9533,1696.6119,74.1244
2006-05-11,6.959999999999999,7.0,0.014,0.45554,35.07,10.1,13.6698,56.4651,52.15,maize,1.166,low,clay,unconfined,6.036,202.2694,610.5131,52,707.2046,2077.9513,89.1824
2010-04-26,7.7,7.16,0.014,0.459,40.21,10.7,63.1804,103.586,108.6433,grass,1.4518,high,peat,confined,6.1612,53.9571,225.3209,48,426.3865,1415.8625,76.9718
2014-04-09,7.7,7.3,0.07,0.472,37.73,10.3,70.9808,220.5995,162.4539,grass,0.3408,low,loess,unconfined,6.485,154.2386,959.158,55,392.342,1272.5018,73.0995
2018-04-10,7.8,7.4,0.07,0.541,35.9049,10.1,11.4929,297.2741,128.9493,wheat,0.5007,low,peat,unconfined,5.7529,218.2868,935.9359,52,189.3261,2286.3109,57.3795
2022-07-11,7.87,7.06,0.029,0.617,35.565,10.7,56.0884,53.3441,114.9494,beets,1.6237,low,loess,confined,9.7639,110.423,1047.3437,83,724.3462,1901.9394,46.6863
1979-11-08,,,0.1,0.23,13.0,,30.3846,126.5384,172.9,maize,2.1282,low,sand,unconfined,2.7854,88.7619,231.9932,26,453.9442,1023.4622,84.4081
1980-10-13,3.503,7.6,0.1,0.13,15.0,,68.0656,65.5052,76.3641,beets,2.549,low,clay,unconfined,1.1559,214.2862,437.4181,46,716.1914,1848.3817,84.7305
1982-05-10,3.729,7.5,0.1,0.77,14.0,,25.693,129.0873,174.7935,potatoes,2.6013,low,loess,unconfined,2.2803,264.6592,1039.4982,57,340.9974,2248.781,45.6487
1984-05-24,3.729,7.29,0.1,0.23,15.0,,72.1844,151.4786,99.1016,beets,1.6806,high,clay,confined,3.6275,170.0888,344.3801,87,843.3638,1428.7741,42.2391
1985-07-04,3.718,7.19,0.3,0.29,15.3,,44.8062,280.2155,20.4345,potatoes,0.9317,medium,clay,unconfined,7.8737,229.0453,984.608,90,461.1082,2212.6601,52.2769
1986-08-12,3.559,7.59,0.3,0.01,14.1,,94.3057,70.1402,151.7496,grass,1.7807,high,peat,unconfined,7.084,259.982,1110.1029,25,773.4272,1815.5678,55.0455
1987-08-13,3.232,7.55,0.3,0.25,13.1,,22.3769,244.2835,178.0118,beets,1.9067,high,peat,confined,4.8414,236.1302,1075.5848,29,309.5774,2171.1009,85.1908
1988-06-28,3.8869999999999996,7.56,0.28,0.26,16.3,,40.696,148.8836,107.185,beets,0.932,medium,peat,unconfined,7.8258,284.2279,1062.867,27,158.3043,1377.8606,64.959
1989-09-05,3.435,7.81,0.28,0.02,13.3,,20.2126,252.8157,101.8546,beets,2.0349,high,clay,unconfined,1.9924,60.7644,478.5368,38,469.5666,1024.164,52.0888
1990-06-28,3.141,7.58,0.28,0.26,11.82,,93.2224,178.3505,164.9807,wheat,0.6051,medium,peat,confined,9.7245,287.4959,765.1831,92,674.4075,1299.926,73.2054
1991-06-04,3.254,7.52,0.25,0.23,13.67,,88.9605,59.8205,179.2595,grass,0.9579,low,clay,confined,3.3655,280.2809,696.5746,60,446.8063,2120.3433,80.8833
1992-07-15,3.469,7.45,0.04,0.19,14.96,,33.2147,286.5515,195.3956,beets,2.7972,low,sand,confined,5.8554,288.015,213.9548,36,698.3681,1141.8395,42.8659
1993-06-17,,,0.039,,20.635,10.3,69.3986,70.6835,82.2171,maize,1.5791,medium,loess,unconfined,0.6809,268.8008,255.0957,91,728.1224,1580.2505,71.2036
1994-05-24,,,0.048,0.35,21.554,9.8,83.55,199.4209,127.044,grass,0.5365,medium,loess,confined,2.9068,168.6032,1147.1711,89,149.3139,1183.7691,82.5733
1995-05-11,,,0.045,0.322,19.008,10.0,59.9681,269.4169,168.1253,beets,2.0384,low,loess,confined,1.3301,83.5217,385.2917,97,388.2339,1495.7833,83.9303
1996-05-30,,,0.028,0.252,20.916,9.9,57.6686,69.9424,115.7333,maize,0.7662,medium,sand,confined,6.2704,279.2513,1128.536,51,979.6226,2165.2736,45.8439
1997-08-05,,,0.028,0.266,20.348,10.8,31.7667,188.4733,103.1336,wheat,0.2011,high,loess,unconfined,1.5707,139.8071,972.7877,22,661.695,2425.451,49.4895
1998-05-13,,,0.028,0.308,20.738,11.6,18.3792,256.0725,122.9478,maize,2.6285,medium,peat,confined,2.9903,293.9538,564.3709,56,104.4526,2162.3278,58.5144
1999-06-02,,,0.028,0.322,18.328,10.2,90.7494,296.5812,84.2361,grass,1.3598,high,loess,confined,4.5863,119.9198,392.501,20,644.7593,1604.2026,57.044
2000-06-22,,,0.028,0.35,20.065,10.4,91.0376,231.0819,54.5737,grass,2.3544,high,peat,confined,9.0413,165.5934,536.5666,75,643.8312,1258.416,81.1902
2001-08-23,,,0.028,0.322,18.647,10.4,66.9791,119.5836,31.9936,potatoes,2.578,low,peat,confined,0.8313,209.8172,1184.1396,25,821.4442,2017.6469,56.6668
2002-06-06,,,0.028,0.322,18.966,10.5,40.5127,224.8926,129.7965,potatoes,1.7632,low,peat,unconfined,5.2588,128.6845,434.9302,87,126.9576,1810.9955,64.2343
2003-05-21,,,0.03,0.33,19.44,10.1,41.4289,226.4417,88.2442,potatoes,0.381,high,sand,confined,6.8935,278.5742,1078.0989,81,661.0529,1467.3394,54.3393
2004-08-16,,,0.01,0.54,20.0,11.0,75.336,224.9915,178.9315,wheat,1.0286,low,loess,confined,8.4438,50.6248,312.2537,79,512.3866,1546.4286,55.7053
2005-08-15,5.0,7.3,0.01,0.41,20.8,10.5,90.7399,263.5651,60.1327,grass,0.8335,low,clay,confined,2.7019,213.8396,261.0056,71,156.5723,2298.8811,75.8253
2006-05-11,5.0600000000000005,7.2,0.014,0.4004,20.05,10.8,89.8378,71.845,75.9281,wheat,1.8521,high,peat,unconfined,0.3649,127.5803,776.8865,50,828.2351,1077.9006,64.4319
2007-08-01,5.1,7.68,0.01,0.45,19.78,11.5,80.1888,77.105,194.6911,grass,1.2915,high,sand,confined,0.9465,89.5088,362.2252,53,726.9579,1857.7241,47.7072
2008-05-22,4.76,7.4,0.014,0.389,17.98,11.6,67.7828,210.1543,120.1324,potatoes,1.2955,medium,peat,confined,5.2077,271.2983,799.5605,6,512.7319,2173.598,78.8566
2009-04-07,5.0200000000000005,7.37,0.014,0.334,19.18,11.1,17.5726,288.4703,82.4155,potatoes,1.9983,low,peat,confined,9.4309,234.5948,264.5155,18,318.4126,1981.4999,56.5386
2010-04-26,5.64,7.43,0.014,0.35,20.69,11.1,24.5466,166.4597,174.961,maize,0.1923,high,clay,confined,6.0594,155.8853,1030.9228,79,275.3315,2349.4555,63.7618
2011-01-23,5.01,7.51,0.014,0.319,18.17,10.9,90.8699,290.1407,153.8075,potatoes,0.4836,medium,clay,confined,6.4296,283.8952,1042.4336,22,307.5047,2266.5571,61.6609
2012-03-21,5.13,7.45,0.02,0.358,18.36,11.1,64.5786,284.5213,123.1657,potatoes,2.6767,low,clay,confined,7.3578,116.2515,603.6878,46,638.7,1415.1516,69.7903
2013-06-11,5.1,7.4,0.07,0.324,18.93,11.1,10.8277,275.7274,180.0379,beets,2.5249,low,sand,confined,3.2764,125.8611,981.9666,35,375.9291,1690.3564,57.7691
2014-04-09,5.2,7.4,0.07,0.364,19.22,10.3,19.1324,277.4627,36.9131,grass,2.8292,low,sand,unconfined,4.6248,130.3059,766.9786,71,975.8881,1110.7227,78.1618
2015-05-20,5.4,7.24,0.079,0.39,18.08,10.6,69.7152,274.5797,91.0089,potatoes,0.7082,low,peat,unconfined,2.2697,156.8861,612.5841,84,554.6199,1030.4811,83.53
2017-05-02,5.1,7.51,0.07,0.358,15.8243,11.1,10.4555,254.9723,165.899,beets,1.089,high,sand,unconfined,6.3899,146.8723,990.1564,39,794.5967,1873.9323,50.6999
2018-03-27,5.2,7.5,0.07,0.399,16.7737,11.4,24.4727,223.7447,89.4697,beets,0.4243,medium,sand,confined,9.4033,64.9973,903.4467,28,570.8762,1215.494,58.2545
2019-04-08,5.0061,7.5,0.07,0.469,16.373,11.4,59.386,56.102,186.8126,beets,1.9571,medium,loess,unconfined,2.8921,159.2418,272.3563,35,838.2803,2187.0223,61.5931
2020-07-15,6.6,6.84,0.029,0.404,52.103,11.4,72.2706,83.0634,47.4538,potatoes,2.3662,high,loess,unconfined,8.3412,132.2031,490.3792,30,642.6908,1963.0263,71.7447
2021-05-11,6.26,7.11,0.029,0.398,43.136,11.9,68.6765,83.558,80.5947,wheat,1.8918,high,clay,confined,8.9814,268.7881,925.0968,34,687.6389,1675.1407,69.0416
2022-07-11,5.8,7.24,0.029,0.347,19.34,11.3,30.1842,55.8851,96.6337,wheat,1.8298,low,loess,confined,8.6912,282.2807,1102.7707,48,781.2404,1696.0598,64.6936
2023-07-18,6.29,7.22,0.029,0.351,40.921,11.7,74.0961,79.1754,143.6532,grass,2.4272,medium,sand,confined,1.9962,261.7394,1152.7446,15,735.3795,1798.5711,67.1949
1979-11-08,,,0.1,0.42,16.0,,31.3524,279.9366,55.1629,wheat,0.3561,high,sand,unconfined,5.0404,70.3606,669.2554,33,614.5589,1552.7398,47.6152
1990-06-28,,,,,,,39.286,215.9511,21.7755,potatoes,2.2522,high,clay,confined,2.7421,266.5801,1139.3591,66,707.6371,2080.5546,84.8651
1991-06-04,,,,,,,77.1842,128.0183,195.7717,grass,2.6884,medium,peat,confined,4.419,161.7796,848.3343,65,828.763,1762.8346,50.6221
1992-07-15,,,,,,,68.467,248.34,181.7763,grass,1.9733,medium,clay,unconfined,7.6708,220.5422,340.892,2,844.6762,1827.0953,61.4226
1993-06-17,,,,,,,86.4301,172.0924,74.04,grass,2.0836,medium,peat,unconfined,3.3028,172.6948,1142.9134,9,933.4831,1245.3711,48.5542
1994-05-24,,,,,,,69.1852,85.5318,107.0266,maize,1.9652,low,peat,confined,8.6377,157.7345,578.0471,21,247.1208,1690.7001,83.205
1995-05-11,,,,,,,61.1478,271.1255,108.0056,potatoes,2.489,medium,sand,confined,1.8016,262.2921,1198.8452,31,282.3264,2085.4155,85.2114
1996-05-30,,,,,,,18.4307,134.6655,176.4606,potatoes,1.2507,medium,peat,confined,2.449,94.3388,940.0911,30,465.225,1326.4092,42.8618
1997-08-05,,,,,,,43.0944,224.7148,127.4708,wheat,2.5886,medium,sand,confined,5.6717,67.5797,408.9058,31,658.5875,1108.9088,70.7749
1998-05-13,,,,,,,33.8682,122.6485,168.7576,wheat,0.8833,high,loess,unconfined,2.3053,261.7652,788.8549,31,867.383,2495.9275,70.7587
1999-06-02,,,,,,,31.9591,175.0178,184.1589,potatoes,0.434,medium,clay,confined,1.4321,279.8649,678.7591,63,302.48,1250.8731,49.6738
2000-06-22,,,,,,,97.5709,254.0632,121.8716,maize,0.2786,medium,sand,unconfined,4.4307,234.5267,689.1356,32,682.7773,2434.4931,83.1591
2001-08-23,,,,,,,45.3788,89.1943,71.3868,beets,0.3852,low,peat,confined,3.1636,64.2384,1193.5467,83,767.9998,1398.6631,60.6268
2002-06-06,,,,,,,90.2842,294.3128,109.7674,maize,1.4232,high,peat,unconfined,4.3165,130.0382,1028.4592,31,726.3616,1778.2501,77.3833
2003-05-21,,,,,,,66.8025,67.554,173.1565,maize,1.8261,medium,loess,unconfined,1.3484,135.8998,752.1657,58,864.061,1655.9846,73.9089
1979-11-08,,,0.1,1.2,15.0,,81.533,183.5022,125.0515,wheat,1.9433,medium,peat,confined,7.7429,74.2042,872.4483,49,484.7267,1219.3376,58.1196
1980-10-13,5.763,6.8,0.4,0.74,15.0,,55.2373,279.0064,181.2299,maize,1.7372,low,loess,unconfined,8.9753,69.3023,414.1383,28,998.3377,1720.4348,87.3652
1982-05-10,5.65,6.9,0.1,2.1,14.0,,61.9213,286.4235,181.1785,wheat,0.7001,low,loess,confined,2.8965,99.6406,782.7918,27,711.0899,1893.511,69.116
1984-05-24,5.424,6.87,0.1,0.68,15.0,,54.3266,108.0272,87.2047,wheat,2.6105,medium,loess,unconfined,7.136,275.727,397.4266,87,519.9511,1507.183,83.855
1985-07-04,5.537,7.58,0.3,0.71,14.9,,27.5719,85.9962,100.6605,grass,0.7117,medium,clay,unconfined,6.7587,276.2264,613.9819,47,572.6054,1231.301,79.8183
1986-08-12,5.458,7.11,0.35,0.01,14.6,,75.0207,231.1008,142.0245,maize,2.4946,low,peat,unconfined,8.589,257.7991,221.7036,59,895.8103,1783.5767,80.6402
1987-08-13,5.468999999999999,6.73,0.3,0.59,16.1,,35.2695,60.4934,39.9916,maize,2.1711,low,peat,unconfined,9.1264,133.8983,834.7278,58,879.5295,1775.9408,78.213
1988-06-28,5.548,6.83,0.28,0.65,14.8,,12.1884,171.3097,103.8003,maize,1.1302,medium,sand,unconfined,2.2011,51.8491,987.1115,51,916.2451,1080.5085,48.2427
1989-09-05,5.616,7.02,0.28,0.03,14.8,,68.0925,249.0888,46.8894,potatoes,1.3239,medium,clay,confined,8.4472,78.4806,363.1726,74,859.8739,1008.1653,42.3305
1990-06-28,5.627000000000001,6.8,0.28,0.72,14.77,,25.94,190.0637,172.6321,beets,2.4598,low,loess,unconfined,1.5439,137.8955,280.4292,21,499.7437,1694.6493,80.2614
1991-06-04,5.627000000000001,6.91,0.05,0.7,13.84,,94.6413,97.0033,189.7012,beets,2.9571,high,peat,confined,1.3919,230.1984,965.085,95,509.8593,1133.5357,60.4399
1992-07-15,5.6049999999999995,6.66,0.03,0.61,14.57,,95.8536,171.7611,45.4788,potatoes,0.8053,low,loess,confined,6.5537,205.8108,215.222,50,221.1454,1783.7317,62.0762
1993-06-17,,,0.052,,13.804,9.8,92.3378,280.3187,140.1215,maize,2.0972,medium,sand,unconfined,3.7453,197.3741,812.4171,95,147.9212,1427.4424,44.1326
1994-05-24,,,0.074,0.743,13.942,9.7,43.3143,204.3032,134.5778,wheat,0.3155,medium,loess,confined,2.724,150.3436,890.8184,59,661.8452,2440.0878,78.4966
1995-05-11,,,0.052,0.729,13.46,9.7,11.3911,230.3727,156.8135,potatoes,0.3344,high,peat,confined,7.4032,51.9878,250.4384,75,837.6048,1951.4684,53.5046
1996-05-30,,,0.042,0.715,14.747,9.7,93.5487,134.066,145.2403,wheat,1.4078,low,peat,confined,9.6669,239.6506,535.3374,62,309.6264,1495.1509,51.6934
1997-08-05,,,,,,,48.5366,97.1209,59.0832,potatoes,0.1533,low,peat,confined,3.0466,176.5042,699.9317,7,358.1582,2378.8453,68.3081
1998-05-13,,,0.028,0.743,13.719,10.1,96.9989,113.9106,72.4183,maize,2.7403,medium,loess,unconfined,9.5328,193.413,420.064,23,375.4257,1723.8442,86.3054
1999-06-02,,,,,,,96.7258,183.2944,49.7418,maize,1.2203,low,peat,confined,2.7359,207.2161,1167.7331,64,496.0362,1354.2589,57.4531
2000-06-22,,,,,,,86.7709,120.055,185.8059,potatoes,1.2055,high,clay,unconfined,6.6529,80.3458,356.6108,24,404.6859,1676.867,69.5271
2001-08-23,,,,,,,36.5004,185.4912,113.9282,maize,1.0449,high,loess,unconfined,7.8533,296.2899,548.1376,28,973.116,1709.5659,42.5734
2002-06-06,,,0.028,0.686,13.967,10.1,44.6588,226.948,195.709,grass,0.9667,low,loess,confined,2.4538,66.7327,835.3219,53,738.641,2393.3882,48.0304
2003-05-21,,,,,,,86.6023,233.599,100.8779,potatoes,0.3705,high,clay,unconfined,3.0764,277.8819,265.1458,58,853.287,2141.8708,70.8272
2006-05-11,5.720000000000001,6.7,0.014,0.86022,14.32,10.7,38.523,91.1712,119.4902,maize,1.8616,low,clay,unconfined,9.7886,186.5466,473.1734,61,790.8929,1070.7614,88.9432
2010-04-26,5.87,6.82,0.014,0.747,13.58,10.5,25.2543,237.6077,162.0729,wheat,0.8348,medium,clay,unconfined,3.1331,274.9304,744.2724,75,738.9026,2140.4034,63.7897
2014-04-09,5.8,7.0,0.07,0.752,14.92,9.8,60.1121,218.172,163.5003,beets,1.1064,medium,peat,confined,4.0912,274.9698,901.2439,49,410.3256,1265.0992,40.6812
2017-05-02,5.8,6.89,0.07,0.778,13.7437,11.0,94.2539,53.0013,61.6069,beets,1.0748,medium,clay,confined,7.3757,269.9625,559.5037,17,112.3488,2241.6034,58.1387
2021-05-11,5.57,6.69,0.029,0.79,14.267,10.6,72.6427,64.718,71.8909,maize,1.0849,low,peat,confined,6.6376,112.8022,283.8784,18,134.8711,1019.5922,69.4442
1979-11-08,,,0.1,2.2,31.0,,61.3055,211.5624,37.6052,wheat,2.6503,medium,peat,confined,8.727,273.2696,392.1688,29,450.8902,2459.2517,69.7549
1980-10-14,7.458,7.1,0.2,2.3,35.0,,18.7459,145.926,164.9836,wheat,1.4658,medium,loess,confined,5.2351,290.1243,411.1447,8,279.1415,1985.649,70.7454
1982-05-11,8.362,7.0,0.1,2.1,46.0,,65.3507,86.526,162.8951,beets,1.5789,medium,loess,unconfined,3.3334,82.5169,229.875,36,439.575,1110.6869,81.5225
1984-04-25,,,,,,,99.1048,61.0991,34.6266,grass,2.3737,low,clay,unconfined,8.3785,78.6726,1099.252,5,807.0852,1064.381,49.6045
1984-05-25,7.684,7.0,0.1,1.18,50.0,,22.6076,89.8496,66.3379,grass,0.9928,high,clay,unconfined,5.0401,91.4187,958.1221,5,998.1923,1095.8935,65.9395
1985-07-04,7.401000000000001,6.74,0.3,0.71,43.9,,56.6497,289.3785,100.9761,potatoes,2.3055,low,clay,unconfined,5.2534,172.6373,1074.1799,66,575.3397,1171.1381,47.4134
1986-08-08,7.661,7.14,0.3,0.01,39.9,,88.9636,231.8914,117.5202,potatoes,0.6234,low,loess,confined,9.1994,61.5733,598.869,93,116.1332,1654.2846,53.736
1987-08-14,7.74,7.02,0.3,0.97,41.1,,76.6692,181.9264,114.058,wheat,2.1542,medium,loess,confined,3.8893,215.1564,898.9545,69,299.453,1093.3881,78.0919
1988-06-19,7.119,7.06,0.28,1.16,38.8,,72.7314,285.3851,196.9536,beets,0.5171,high,clay,confined,7.8646,204.4709,746.2544,15,204.8964,1484.5231,68.408
1989-08-03,6.859,7.32,0.28,1.34,37.8,,73.2236,204.7776,157.5426,maize,2.0978,high,clay,confined,9.9095,297.1793,1040.9805,1,711.5909,1080.7034,52.6025
1990-07-02,6.836,7.03,0.28,1.73,43.24,,42.3542,231.4113,40.3738,potatoes,1.4596,high,peat,unconfined,5.2282,294.4965,644.4281,21,535.9741,2495.9626,66.0407
1991-05-31,7.017,7.07,0.04,1.82,48.5,,36.4233,120.663,72.8304,grass,0.2892,high,peat,unconfined,4.6941,247.1001,814.332,57,652.6207,1191.8779,72.315
1992-07-15,6.825,6.99,0.04,1.73,41.41,,82.8425,197.2455,82.1769,wheat,1.8428,low,peat,unconfined,2.1744,88.0452,323.925,4,334.9498,2077.5289,88.2718
1993-06-17,,,0.067,,51.179,10.0,82.9102,85.8693,76.7267,potatoes,2.1051,medium,loess,confined,3.9492,147.4119,1181.5158,64,571.8925,1223.3442,60.061
1994-05-25,,,0.014,2.634,54.976,10.1,88.0365,151.1208,161.4702,wheat,0.6861,high,clay,unconfined,2.1259,278.865,1127.4955,29,231.8298,1380.3373,46.8123
1995-05-12,,,0.062,2.424,43.327,10.4,92.1916,58.3101,84.901,maize,2.8123,medium,sand,unconfined,4.4725,74.3282,753.6929,67,781.2109,1430.7809,89.7088
1996-05-30,,,0.028,2.144,39.633,10.1,56.0208,104.157,108.6368,potatoes,0.7596,medium,loess,unconfined,4.306,184.776,204.7903,53,895.6735,2467.4148,89.9812
1997-08-05,,,0.028,1.723,48.46,10.5,55.1365,68.7172,116.0218,beets,1.0029,high,clay,unconfined,6.4529,229.8373,1185.5222,35,307.3015,1856.6526,62.0516
1998-05-14,,,0.028,1.583,52.005,11.6,81.8466,146.9447,68.6763,maize,2.2343,high,sand,unconfined,6.6286,83.8708,574.7196,10,641.5525,1479.5327,83.6877
1999-06-02,,,0.042,1.639,69.127,10.5,68.4968,260.7588,78.0852,grass,0.681,low,sand,unconfined,9.5907,246.6299,617.7546,9,782.4022,2252.6974,64.0816
2000-10-24,,,,,,,73.177,144.4835,160.3996,wheat,2.7717,low,clay,confined,3.2481,136.5978,518.1371,36,473.5225,1259.4679,50.1309
2000-07-05,,,0.028,1.835,71.29,10.7,81.6213,257.9099,176.0029,maize,1.9588,low,sand,confined,0.9379,139.7866,1153.6911,66,824.578,1107.0881,56.3435
2001-08-21,,,0.028,1.653,60.726,10.7,90.1005,214.1246,26.6744,maize,2.2716,high,sand,unconfined,8.4311,268.943,364.3439,41,421.9441,2131.6609,84.6859
2002-06-04,,,0.028,1.569,83.024,11.1,40.4196,177.3824,128.9278,maize,0.445,medium,sand,confined,0.4279,116.051,266.6475,92,207.6225,1454.1846,74.0554
2003-05-21,,,0.03,1.77,71.96,10.7,43.8025,109.2229,134.0184,wheat,2.4829,medium,clay,unconfined,1.0527,115.3484,407.2628,16,599.3452,2381.6039,80.8065
2004-08-16,,,0.01,1.63,65.3,11.8,18.4584,280.539,152.7157,beets,1.7496,high,peat,confined,3.6656,230.3653,577.2689,68,242.1401,1976.2184,83.4515
2005-08-15,7.74,6.9,0.01,1.32,53.3,10.6,62.0452,63.5502,144.8924,wheat,2.3317,medium,loess,confined,4.2438,77.4231,1031.906,25,876.7557,1710.7797,70.7581
2006-05-11,7.5,7.0,0.014,1.27874,51.95,10.8,13.2348,222.2283,177.9364,wheat,0.3077,high,loess,unconfined,6.7551,255.1916,1092.1311,83,235.6611,1538.9444,74.8285
2007-08-02,8.09,7.33,0.01,1.59,81.9,11.2,51.9038,205.31,34.125,grass,1.8645,medium,loess,unconfined,8.2634,182.9905,275.6532,61,245.2076,1319.4489,60.3579
2008-05-22,8.08,7.08,0.014,1.688,88.24,11.8,58.838,160.2604,89.907,wheat,2.0998,low,clay,unconfined,9.3279,146.1853,1085.4793,3,377.0896,2238.1228,80.4307
2009-04-07,8.16,7.08,0.014,1.976,83.06,11.9,35.7887,110.0802,160.7761,wheat,1.5347,low,sand,confined,0.2357,238.2118,1119.9207,9,210.055,2140.8254,50.1369
2010-04-26,8.01,7.13,0.07,1.991,73.59,11.4,63.175,157.674,172.3844,beets,2.5224,medium,loess,unconfined,2.317,91.9908,394.0287,13,736.5073,2326.2867,77.1756
2011-01-23,7.4799999999999995,7.21,0.014,2.123,72.4,11.0,12.745,268.1932,67.6583,wheat,2.8249,medium,sand,unconfined,2.9801,244.9743,673.0047,28,976.9174,1890.1431,44.4688
2012-03-22,7.56,7.14,0.02,1.952,65.43,11.3,13.3613,259.1915,125.3511,wheat,0.7465,low,clay,unconfined,6.9285,257.586,921.1076,56,140.4051,1272.9184,40.2718
2013-06-10,7.7,7.3,0.07,1.959,71.79,11.4,84.0341,285.3453,52.5377,wheat,0.2759,high,loess,confined,9.5828,211.2416,659.0727,54,713.7916,1749.2944,67.076
2014-04-09,8.0,7.1,0.07,1.819,78.75,10.7,42.4172,126.9483,173.161,wheat,2.3419,low,loess,unconfined,0.5872,172.7414,670.8437,42,781.1957,1416.2779,51.1926
2015-05-04,7.4,7.14,0.084,1.783,62.96,11.2,21.4354,146.776,151.4774,grass,1.494,low,loess,unconfined,0.5059,147.5159,1119.0871,87,525.0743,1021.412,79.4571
2017-08-30,7.5,7.32,0.07,1.666,66.8137,11.5,57.0019,54.6815,59.9717,grass,0.2684,high,peat,confined,9.2827,146.5102,533.6953,77,574.9927,2452.2174,65.9776
2018-04-10,7.6,7.37,0.07,1.631,64.5977,11.2,79.2994,285.7375,132.2792,wheat,0.3585,low,sand,confined,7.7214,169.1164,1005.5066,38,253.6807,1787.3302,54.1792
2019-04-08,7.714499999999999,7.33,0.07,2.232,72.754,11.3,29.4239,132.3475,111.6777,wheat,0.7605,low,loess,unconfined,7.316,134.1623,591.7461,1,212.044,1184.0686,45.0026
2020-07-20,8.879999999999999,7.01,0.029,1.576,105.947,11.1,66.0601,151.041,66.5888,grass,0.1132,low,sand,unconfined,9.7245,111.6889,394.9202,9,508.6693,1466.4095,76.67
2021-05-18,8.86,7.03,0.029,1.831,96.833,11.0,17.6813,276.9512,180.7621,grass,1.4632,high,clay,confined,2.3643,176.5333,643.6838,77,515.0042,1555.8158,40.3954
2022-07-11,8.709999999999999,7.07,0.029,1.996,87.572,10.9,14.6514,181.6496,46.6111,wheat,1.1739,medium,clay,confined,8.0189,60.9832,947.0753,4,493.26,1786.0348,45.5745
